ip,app,device,os,channel,app*device,app*os,time_diff,ip_freq,app_freq,device_freq,os_freq,channel_freq,is_attributed
140472,35,1,19,274,35,665,0.028414352,0.000263574,0.078281497,0.805218766,0.208750659,0.038745387,1
36434,8,1,13,145,8,104,0.015532407,0.000263574,0.042435424,0.805218766,0.191881919,0.038745387,0
181857,19,0,21,213,0,399,0.025694444,0.000263574,0.133632051,0.104902478,0.027938851,0.144175013,1
18451,15,1,46,245,15,690,0.02037037,0.000263574,0.063257775,0.805218766,0.00131787,0.051396943,0
142386,265,0,29,101,0,7685,0.027719907,0.000263574,0.003690037,0.104902478,0.019768055,0.036636795,1
142221,3,1,13,424,3,39,0.01744213,0.000263574,0.087770163,0.805218766,0.191881919,0.003426463,1
112442,2,1,13,212,2,26,0.016909722,0.000263574,0.069583553,0.805218766,0.191881919,0.004217185,0
50482,19,0,607,213,0,11533,0.01900463,0.000527148,0.133632051,0.104902478,0.0071165,0.144175013,1
63322,12,1,30,328,12,360,0.025243056,0.000263574,0.086188719,0.805218766,0.003690037,0.002635741,0
156148,19,88,24,213,1672,456,0.016759259,0.000263574,0.133632051,0.002108593,0.055350554,0.144175013,1
169506,12,1,19,242,12,228,0.013981481,0.000263574,0.086188719,0.805218766,0.208750659,0.001581444,0
116542,9,1,35,215,9,315,0.015115741,0.000263574,0.085134423,0.805218766,0.00975224,0.016078018,0
157743,3,1,17,280,3,51,0.014398148,0.000263574,0.087770163,0.805218766,0.044544017,0.031365314,0
205800,9,1,20,134,9,180,0.016863426,0.000263574,0.085134423,0.805218766,0.019240907,0.052714813,1
74732,35,1,13,21,35,455,0.013263889,0.000263574,0.078281497,0.805218766,0.191881919,0.042962572,1
107582,9,1,13,134,9,117,0.020185185,0.000263574,0.085134423,0.805218766,0.191881919,0.052714813,0
62440,19,0,607,213,0,11533,0.029039352,0.000263574,0.133632051,0.104902478,0.0071165,0.144175013,1
126461,12,1,40,265,12,480,0.027407407,0.000263574,0.086188719,0.805218766,0.006325778,0.011597259,0
154475,19,0,21,347,0,399,0.027060185,0.000263574,0.133632051,0.104902478,0.027938851,0.022140221,1
112333,3,1,13,280,3,39,0.017164352,0.000263574,0.087770163,0.805218766,0.191881919,0.031365314,0
136592,1,1,17,377,1,17,0.021655093,0.000263574,0.01818661,0.805218766,0.044544017,0.005798629,0
103311,2,1,13,212,2,26,0.018159722,0.000263574,0.069583553,0.805218766,0.191881919,0.004217185,0
5918,35,1,13,274,35,455,0.01380787,0.000263574,0.078281497,0.805218766,0.191881919,0.038745387,1
149775,12,1,13,178,12,156,0.016828704,0.000263574,0.086188719,0.805218766,0.191881919,0.03110174,0
93960,2,1,22,477,2,44,0.015196759,0.000263574,0.069583553,0.805218766,0.043489721,0.021085925,0
89232,3,1,16,379,3,48,0.020104167,0.000263574,0.087770163,0.805218766,0.013969425,0.007380074,1
156877,15,1,19,245,15,285,0.013796296,0.000263574,0.063257775,0.805218766,0.208750659,0.051396943,0
49190,35,1,19,21,35,665,0.029074074,0.000263574,0.078281497,0.805218766,0.208750659,0.042962572,1
123794,2,1,13,219,2,26,0.019884259,0.000790722,0.069583553,0.805218766,0.191881919,0.006852926,0
141879,3,1,35,409,3,105,0.024791667,0.000527148,0.087770163,0.805218766,0.00975224,0.007380074,0
128828,34,1,19,243,34,646,0.017002315,0.000263574,0.003162889,0.805218766,0.208750659,0.008170796,1
41261,15,1,19,245,15,285,0.028958333,0.000527148,0.063257775,0.805218766,0.208750659,0.051396943,0
88255,3,1,17,280,3,51,0.023159722,0.000263574,0.087770163,0.805218766,0.044544017,0.031365314,0
129967,15,1,14,245,15,210,0.018159722,0.000263574,0.063257775,0.805218766,0.012124407,0.051396943,1
44744,29,1,14,101,29,406,0.019675926,0.00131787,0.042435424,0.805218766,0.012124407,0.036636795,1
4019,3,1,19,135,3,57,0.023240741,0.000790722,0.087770163,0.805218766,0.208750659,0.008170796,0
108947,2,1,22,477,2,44,0.024652778,0.000263574,0.069583553,0.805218766,0.043489721,0.021085925,0
117643,15,1,19,140,15,285,0.027939815,0.000263574,0.063257775,0.805218766,0.208750659,0.013178703,1
37972,14,1,32,442,14,448,0.016400463,0.000527148,0.023458092,0.805218766,0.004217185,0.012915129,0
191032,27,1,9,122,27,243,0.025810185,0.000263574,0.002635741,0.805218766,0.019504481,0.00843437,0
48649,3,1,19,280,3,57,0.027141204,0.000263574,0.087770163,0.805218766,0.208750659,0.031365314,0
166628,15,1,19,245,15,285,0.018078704,0.000527148,0.063257775,0.805218766,0.208750659,0.051396943,0
183964,8,1,13,259,8,104,0.016168981,0.000263574,0.042435424,0.805218766,0.191881919,0.035055351,0
156827,19,0,24,213,0,456,0.022094907,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
125141,6,1,37,125,6,222,0.017997685,0.000263574,0.011333685,0.805218766,0.009225092,0.0071165,0
97803,18,3032,607,107,54576,10926,0.022314815,0.000263574,0.043226147,0.003162889,0.0071165,0.015814444,0
64886,15,1,18,245,15,270,0.026261574,0.000263574,0.063257775,0.805218766,0.033210332,0.051396943,0
194019,79,1,8,213,79,632,0.024768519,0.000263574,0.003162889,0.805218766,0.023458092,0.144175013,1
81736,35,1,18,21,35,630,0.028553241,0.000263574,0.078281497,0.805218766,0.033210332,0.042962572,1
1543,6,1,19,125,6,114,0.028472222,0.000263574,0.011333685,0.805218766,0.208750659,0.0071165,0
204106,17,1,19,280,17,323,0.021724537,0.000263574,0.003690037,0.805218766,0.208750659,0.031365314,1
5348,14,1,13,123,14,182,0.028923611,0.003162889,0.023458092,0.805218766,0.191881919,0.004480759,0
84464,26,1,19,121,26,494,0.020601852,0.000527148,0.006325778,0.805218766,0.208750659,0.021085925,0
61736,3,1,10,205,3,30,0.0228125,0.000263574,0.087770163,0.805218766,0.021349499,0.013969425,0
40654,15,1,22,480,15,330,0.024166667,0.000263574,0.063257775,0.805218766,0.043489721,0.005798629,0
183275,12,1,13,259,12,156,0.021180556,0.000263574,0.086188719,0.805218766,0.191881919,0.035055351,0
115320,35,1,17,21,35,595,0.020752315,0.000263574,0.078281497,0.805218766,0.044544017,0.042962572,1
37774,9,1,13,234,9,117,0.022951389,0.000790722,0.085134423,0.805218766,0.191881919,0.006325778,0
5619,29,1,19,101,29,551,0.026111111,0.000263574,0.042435424,0.805218766,0.208750659,0.036636795,1
5135,29,1,19,213,29,551,0.013738426,0.000263574,0.042435424,0.805218766,0.208750659,0.144175013,1
144384,24,1,19,105,24,456,0.019143519,0.000527148,0.012651555,0.805218766,0.208750659,0.012387981,0
81614,15,1,17,245,15,255,0.02068287,0.000263574,0.063257775,0.805218766,0.044544017,0.051396943,0
193464,3,2,17,280,6,51,0.016921296,0.000527148,0.087770163,0.030311017,0.044544017,0.031365314,0
19539,25,1,13,259,25,325,0.025358796,0.000263574,0.009225092,0.805218766,0.191881919,0.035055351,0
135933,105,1,8,451,105,840,0.028159722,0.000263574,0.000790722,0.805218766,0.023458092,0.000790722,1
180653,35,1,19,21,35,665,0.021030093,0.000263574,0.078281497,0.805218766,0.208750659,0.042962572,1
95003,25,1,13,259,25,325,0.028981481,0.000263574,0.009225092,0.805218766,0.191881919,0.035055351,0
131479,19,0,21,213,0,399,0.01869213,0.000263574,0.133632051,0.104902478,0.027938851,0.144175013,1
74861,1,2,13,134,2,13,0.013969907,0.000263574,0.01818661,0.030311017,0.191881919,0.052714813,0
139523,84,133,38,101,11172,3192,0.021631944,0.000263574,0.005007907,0.000527148,0.010542963,0.036636795,1
159035,11,1,13,219,11,143,0.025925926,0.000263574,0.011860833,0.805218766,0.191881919,0.006852926,1
48906,18,1,13,121,18,234,0.014328704,0.000263574,0.043226147,0.805218766,0.191881919,0.021085925,0
82265,12,1,17,178,12,204,0.021006944,0.000263574,0.086188719,0.805218766,0.044544017,0.03110174,1
161552,20,1,8,478,20,160,0.014201389,0.000263574,0.016605166,0.805218766,0.023458092,0.003162889,0
167723,35,1,20,274,35,700,0.015949074,0.000263574,0.078281497,0.805218766,0.019240907,0.038745387,1
15198,12,1,9,178,12,108,0.016851852,0.000263574,0.086188719,0.805218766,0.019504481,0.03110174,0
198744,29,1,19,213,29,551,0.027719907,0.000263574,0.042435424,0.805218766,0.208750659,0.144175013,1
172483,2,1,17,477,2,34,0.026666667,0.000790722,0.069583553,0.805218766,0.044544017,0.021085925,1
172887,35,1,25,274,35,875,0.01375,0.000263574,0.078281497,0.805218766,0.02398524,0.038745387,1
105359,10,1,19,113,10,190,0.023599537,0.000263574,0.00975224,0.805218766,0.208750659,0.008697944,1
84464,35,1,19,274,35,665,0.021469907,0.000527148,0.078281497,0.805218766,0.208750659,0.038745387,1
2494,19,58,0,213,1102,0,0.028194444,0.000263574,0.133632051,0.000263574,0.035846073,0.144175013,1
208340,29,1,19,333,29,551,0.014189815,0.000263574,0.042435424,0.805218766,0.208750659,0.009488666,1
44607,3,1,27,280,3,81,0.017164352,0.000263574,0.087770163,0.805218766,0.0071165,0.031365314,0
106929,29,1,19,343,29,551,0.028993056,0.000263574,0.042435424,0.805218766,0.208750659,0.007380074,1
79827,29,2,35,343,58,1015,0.017615741,0.001054296,0.042435424,0.030311017,0.00975224,0.007380074,1
199592,125,0,607,341,0,75875,0.014363426,0.000263574,0.000527148,0.104902478,0.0071165,0.000527148,1
39107,9,1,19,134,9,171,0.028657407,0.000527148,0.085134423,0.805218766,0.208750659,0.052714813,0
143854,21,1,19,128,21,399,0.015856481,0.000263574,0.015287296,0.805218766,0.208750659,0.017395888,0
126534,2,1,32,477,2,64,0.01806713,0.000263574,0.069583553,0.805218766,0.004217185,0.021085925,0
7611,9,1,27,258,9,243,0.016840278,0.000263574,0.085134423,0.805218766,0.0071165,0.0071165,0
121419,3,1,8,280,3,24,0.021284722,0.000263574,0.087770163,0.805218766,0.023458092,0.031365314,0
203535,72,1,22,101,72,1584,0.023993056,0.000263574,0.011860833,0.805218766,0.043489721,0.036636795,1
141681,120,311,24,320,37320,2880,0.021215278,0.000263574,0.000790722,0.000263574,0.055350554,0.002372167,1
108881,26,1,17,266,26,442,0.016597222,0.001054296,0.006325778,0.805218766,0.044544017,0.003162889,0
77318,9,1,17,134,9,153,0.01712963,0.000527148,0.085134423,0.805218766,0.044544017,0.052714813,0
82385,24,2,19,105,48,456,0.021875,0.000263574,0.012651555,0.030311017,0.208750659,0.012387981,0
147957,6,1,13,459,6,78,0.016921296,0.000790722,0.011333685,0.805218766,0.191881919,0.014496574,0
4203,9,1,13,232,9,117,0.021388889,0.000263574,0.085134423,0.805218766,0.191881919,0.004744333,1
117033,18,1,20,121,18,360,0.024155093,0.000527148,0.043226147,0.805218766,0.019240907,0.021085925,0
5314,26,1,32,266,26,832,0.022708333,0.001054296,0.006325778,0.805218766,0.004217185,0.003162889,0
103136,15,1,3,245,15,45,0.023472222,0.000263574,0.063257775,0.805218766,0.013705851,0.051396943,0
73201,24,2,16,105,48,384,0.028078704,0.000263574,0.012651555,0.030311017,0.013969425,0.012387981,0
89562,3,2,22,280,6,66,0.021898148,0.000263574,0.087770163,0.030311017,0.043489721,0.031365314,0
64636,3,1,13,280,3,39,0.013831019,0.000263574,0.087770163,0.805218766,0.191881919,0.031365314,0
120744,64,1,19,459,64,1216,0.024768519,0.000263574,0.010542963,0.805218766,0.208750659,0.014496574,0
117328,9,1,19,442,9,171,0.018946759,0.000263574,0.085134423,0.805218766,0.208750659,0.012915129,0
175293,10,1,31,113,10,310,0.018101852,0.000263574,0.00975224,0.805218766,0.002372167,0.008697944,1
103431,18,1,27,121,18,486,0.019525463,0.000263574,0.043226147,0.805218766,0.0071165,0.021085925,0
87990,9,1,19,134,9,171,0.013981481,0.000263574,0.085134423,0.805218766,0.208750659,0.052714813,0
73194,12,1,22,328,12,264,0.026678241,0.000263574,0.086188719,0.805218766,0.043489721,0.002635741,0
27697,35,1,13,274,35,455,0.027106481,0.000263574,0.078281497,0.805218766,0.191881919,0.038745387,1
143209,19,0,21,213,0,399,0.027372685,0.000263574,0.133632051,0.104902478,0.027938851,0.144175013,1
78536,12,1,25,178,12,300,0.013784722,0.000263574,0.086188719,0.805218766,0.02398524,0.03110174,0
92957,9,1,17,442,9,153,0.022569444,0.000263574,0.085134423,0.805218766,0.044544017,0.012915129,0
93054,115,1,19,203,115,2185,0.018657407,0.000790722,0.004480759,0.805218766,0.208750659,0.007907222,1
40631,19,21,24,213,399,456,0.018668981,0.000263574,0.133632051,0.001845018,0.055350554,0.144175013,1
66873,19,0,21,347,0,399,0.014363426,0.000263574,0.133632051,0.104902478,0.027938851,0.022140221,1
135131,3,1,19,280,3,57,0.018888889,0.000263574,0.087770163,0.805218766,0.208750659,0.031365314,0
62565,12,1,13,178,12,156,0.025891204,0.000527148,0.086188719,0.805218766,0.191881919,0.03110174,0
188607,19,0,24,213,0,456,0.015069444,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
166517,19,6,29,213,114,551,0.026319444,0.000263574,0.133632051,0.002372167,0.019768055,0.144175013,1
44422,18,1,13,107,18,234,0.02900463,0.000263574,0.043226147,0.805218766,0.191881919,0.015814444,0
82987,72,1,20,101,72,1440,0.019259259,0.000263574,0.011860833,0.805218766,0.019240907,0.036636795,1
192800,9,1,22,134,9,198,0.016180556,0.000263574,0.085134423,0.805218766,0.043489721,0.052714813,1
114070,35,1,18,274,35,630,0.024965278,0.000263574,0.078281497,0.805218766,0.033210332,0.038745387,1
59595,9,1,13,442,9,117,0.028738426,0.000263574,0.085134423,0.805218766,0.191881919,0.012915129,0
96333,35,1,19,274,35,665,0.014050926,0.000263574,0.078281497,0.805218766,0.208750659,0.038745387,1
132823,12,1,48,178,12,576,0.016111111,0.000263574,0.086188719,0.805218766,0.001845018,0.03110174,0
25818,2,1,17,205,2,34,0.014826389,0.000790722,0.069583553,0.805218766,0.044544017,0.013969425,0
78290,8,1,35,145,8,280,0.02244213,0.000527148,0.042435424,0.805218766,0.00975224,0.038745387,0
125446,12,1,16,178,12,192,0.017893519,0.000527148,0.086188719,0.805218766,0.013969425,0.03110174,0
171536,3,1,16,280,3,48,0.016921296,0.000263574,0.087770163,0.805218766,0.013969425,0.031365314,0
112731,15,1,14,245,15,210,0.016527778,0.000263574,0.063257775,0.805218766,0.012124407,0.051396943,0
135046,84,0,607,101,0,50988,0.019386574,0.000263574,0.005007907,0.104902478,0.0071165,0.036636795,1
107487,12,1,13,259,12,156,0.016539352,0.000263574,0.086188719,0.805218766,0.191881919,0.035055351,0
63438,26,1,3,266,26,78,0.025185185,0.000263574,0.006325778,0.805218766,0.013705851,0.003162889,1
27431,9,1,18,134,9,162,0.020671296,0.000263574,0.085134423,0.805218766,0.033210332,0.052714813,0
198588,12,1,19,245,12,228,0.020671296,0.000263574,0.086188719,0.805218766,0.208750659,0.051396943,0
73162,8,1,26,145,8,208,0.02431713,0.000263574,0.042435424,0.805218766,0.003690037,0.038745387,0
17863,3,1,46,442,3,138,0.024363426,0.000263574,0.087770163,0.805218766,0.00131787,0.012915129,0
109995,10,1,19,377,10,190,0.027951389,0.000263574,0.00975224,0.805218766,0.208750659,0.005798629,0
187909,2,1,19,236,2,38,0.018414352,0.000527148,0.069583553,0.805218766,0.208750659,0.002108593,0
13784,64,1,35,459,64,2240,0.014571759,0.000263574,0.010542963,0.805218766,0.00975224,0.014496574,0
3052,9,1,17,134,9,153,0.025532407,0.000263574,0.085134423,0.805218766,0.044544017,0.052714813,0
188019,18,1,3,121,18,54,0.027233796,0.000263574,0.043226147,0.805218766,0.013705851,0.021085925,0
60677,15,1,10,245,15,150,0.026111111,0.000263574,0.063257775,0.805218766,0.021349499,0.051396943,0
89489,24,1,19,105,24,456,0.017569444,0.000263574,0.012651555,0.805218766,0.208750659,0.012387981,1
75931,20,2,12,259,40,240,0.02056713,0.000263574,0.016605166,0.030311017,0.007643648,0.035055351,0
153028,84,0,24,101,0,2016,0.017592593,0.000263574,0.005007907,0.104902478,0.055350554,0.036636795,1
197756,15,1,1,379,15,15,0.020162037,0.000263574,0.063257775,0.805218766,0.012124407,0.007380074,1
7593,19,0,24,213,0,456,0.013645833,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
95766,9,1,13,134,9,117,0.019027778,0.00131787,0.085134423,0.805218766,0.191881919,0.052714813,0
8870,1,1,6,124,1,6,0.025902778,0.000263574,0.01818661,0.805218766,0.025566684,0.001845018,0
70691,8,1,53,145,8,424,0.024351852,0.000263574,0.042435424,0.805218766,0.005271481,0.038745387,0
61178,9,1,13,134,9,117,0.020439815,0.000527148,0.085134423,0.805218766,0.191881919,0.052714813,1
37774,12,1,3,259,12,36,0.023402778,0.000790722,0.086188719,0.805218766,0.013705851,0.035055351,0
165007,12,1,13,245,12,156,0.017766204,0.000263574,0.086188719,0.805218766,0.191881919,0.051396943,0
64609,15,1,16,245,15,240,0.022592593,0.000527148,0.063257775,0.805218766,0.013969425,0.051396943,0
133334,9,1,19,234,9,171,0.015798611,0.000263574,0.085134423,0.805218766,0.208750659,0.006325778,1
179049,35,1,22,274,35,770,0.015960648,0.000263574,0.078281497,0.805218766,0.043489721,0.038745387,1
191863,13,1,8,477,13,104,0.016851852,0.000263574,0.009488666,0.805218766,0.023458092,0.021085925,0
162012,20,1,19,259,20,380,0.024085648,0.000263574,0.016605166,0.805218766,0.208750659,0.035055351,1
5348,3,1,13,480,3,39,0.016435185,0.003162889,0.087770163,0.805218766,0.191881919,0.005798629,0
165200,19,0,0,213,0,0,0.0203125,0.000263574,0.133632051,0.104902478,0.035846073,0.144175013,1
51373,19,0,0,213,0,0,0.01849537,0.000263574,0.133632051,0.104902478,0.035846073,0.144175013,1
138664,19,0,29,213,0,551,0.025578704,0.000263574,0.133632051,0.104902478,0.019768055,0.144175013,1
187774,19,0,0,347,0,0,0.019236111,0.000263574,0.133632051,0.104902478,0.035846073,0.022140221,1
88172,35,1,10,21,35,350,0.016122685,0.000263574,0.078281497,0.805218766,0.021349499,0.042962572,1
38055,2,1,13,469,2,26,0.023078704,0.000263574,0.069583553,0.805218766,0.191881919,0.007907222,0
18580,12,1,19,178,12,228,0.022604167,0.000263574,0.086188719,0.805218766,0.208750659,0.03110174,0
34104,2,1,41,477,2,82,0.016990741,0.000263574,0.069583553,0.805218766,0.012124407,0.021085925,0
79827,6,1,18,459,6,108,0.02505787,0.001054296,0.011333685,0.805218766,0.033210332,0.014496574,0
207881,35,1,22,274,35,770,0.0215625,0.000263574,0.078281497,0.805218766,0.043489721,0.038745387,1
141684,3,2,17,280,6,51,0.019664352,0.000263574,0.087770163,0.030311017,0.044544017,0.031365314,0
177854,29,1,13,213,29,377,0.01375,0.000263574,0.042435424,0.805218766,0.191881919,0.144175013,1
116403,35,1,19,274,35,665,0.028310185,0.000263574,0.078281497,0.805218766,0.208750659,0.038745387,1
129395,12,1,41,19,12,492,0.023622685,0.000263574,0.086188719,0.805218766,0.012124407,0.002372167,0
77594,2,1,25,219,2,50,0.016018519,0.000263574,0.069583553,0.805218766,0.02398524,0.006852926,0
201200,64,1,19,459,64,1216,0.02375,0.000263574,0.010542963,0.805218766,0.208750659,0.014496574,0
38251,19,37,24,213,703,456,0.02369213,0.000263574,0.133632051,0.00131787,0.055350554,0.144175013,1
60111,12,1,17,178,12,204,0.024340278,0.000263574,0.086188719,0.805218766,0.044544017,0.03110174,0
195141,19,0,24,213,0,456,0.016759259,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
198309,19,494,0,213,9386,0,0.022407407,0.000263574,0.133632051,0.000263574,0.035846073,0.144175013,1
185712,35,1,10,274,35,350,0.028506944,0.000263574,0.078281497,0.805218766,0.021349499,0.038745387,1
55662,64,1,23,459,64,1472,0.028645833,0.000263574,0.010542963,0.805218766,0.004744333,0.014496574,0
37142,2,1,17,477,2,34,0.022592593,0.000527148,0.069583553,0.805218766,0.044544017,0.021085925,0
18788,12,1,35,178,12,420,0.01712963,0.000263574,0.086188719,0.805218766,0.00975224,0.03110174,0
209816,2,1,13,452,2,26,0.022013889,0.000263574,0.069583553,0.805218766,0.191881919,0.004217185,0
98422,9,1,19,134,9,171,0.013981481,0.000263574,0.085134423,0.805218766,0.208750659,0.052714813,0
178252,19,67,24,213,1273,456,0.028391204,0.000263574,0.133632051,0.001054296,0.055350554,0.144175013,1
117787,19,0,29,213,0,551,0.018240741,0.000263574,0.133632051,0.104902478,0.019768055,0.144175013,1
