,0,1,2,3,4,5
28953,29.0,1.0,19.0,213.0,1.71,1.0
28954,5.0,1.0,43.0,113.0,2.64,1.0
28955,43.0,1.0,14.0,330.0,2.51,1.0
28956,5.0,1.0,30.0,113.0,1.78,1.0
28957,48.0,1.0,25.0,213.0,0.56,1.0
28958,2.0,1.0,15.0,212.0,1.34,0.0
28959,26.0,1.0,13.0,121.0,2.71,0.0
28960,19.0,0.0,0.0,213.0,2.33,1.0
28961,5.0,1.0,32.0,113.0,0.44,1.0
28962,12.0,1.0,19.0,259.0,1.7,0.0
28963,35.0,1.0,13.0,274.0,1.96,1.0
28964,19.0,0.0,0.0,213.0,2.18,1.0
28965,3.0,1.0,19.0,280.0,0.48,0.0
28966,3.0,1.0,13.0,130.0,2.3,0.0
28967,14.0,1.0,19.0,379.0,0.82,0.0
28968,12.0,1.0,17.0,245.0,2.05,0.0
28969,35.0,1.0,20.0,21.0,2.36,1.0
28970,25.0,1.0,13.0,259.0,2.7,0.0
28971,29.0,1.0,13.0,213.0,0.53,1.0
28972,12.0,1.0,9.0,205.0,2.99,0.0
28973,21.0,1.0,10.0,232.0,2.88,0.0
28974,12.0,1.0,13.0,265.0,2.0,0.0
28975,15.0,1.0,22.0,245.0,1.98,0.0
28976,5.0,1.0,61.0,113.0,2.64,1.0
28977,18.0,2.0,5.0,107.0,0.92,0.0
28978,9.0,1.0,31.0,134.0,1.54,0.0
28979,19.0,0.0,24.0,213.0,2.73,1.0
28980,20.0,2.0,79.0,259.0,0.02,0.0
28981,10.0,1.0,47.0,113.0,1.5,1.0
28982,29.0,1.0,22.0,213.0,1.42,1.0
28983,29.0,1.0,19.0,213.0,1.81,1.0
28984,55.0,1.0,22.0,101.0,1.72,1.0
28985,14.0,1.0,16.0,480.0,0.6,0.0
28986,5.0,1.0,47.0,113.0,1.81,1.0
28987,35.0,1.0,19.0,274.0,0.37,1.0
28988,3.0,1.0,19.0,489.0,1.34,0.0
28989,29.0,1.0,19.0,213.0,2.44,1.0
28990,20.0,1.0,14.0,259.0,2.29,0.0
28991,21.0,1.0,13.0,128.0,1.59,0.0
28992,8.0,1.0,6.0,145.0,1.7,0.0
28993,19.0,0.0,0.0,333.0,2.88,1.0
28994,15.0,1.0,19.0,480.0,2.61,0.0
28995,19.0,0.0,21.0,213.0,2.78,1.0
28996,29.0,1.0,19.0,213.0,0.91,1.0
28997,3.0,1.0,10.0,280.0,1.94,0.0
28998,19.0,0.0,21.0,213.0,0.99,1.0
28999,19.0,0.0,0.0,213.0,2.29,1.0
29000,12.0,1.0,15.0,124.0,2.44,0.0
29001,2.0,1.0,14.0,469.0,2.61,0.0
29002,19.0,72.0,0.0,282.0,0.64,1.0
29003,175.0,1.0,14.0,101.0,0.61,1.0
29004,12.0,1.0,19.0,178.0,2.76,0.0
29005,14.0,1.0,19.0,401.0,1.7,0.0
29006,12.0,1.0,41.0,265.0,0.36,0.0
29007,19.0,0.0,24.0,213.0,0.8,1.0
29008,36.0,1.0,19.0,373.0,2.91,0.0
29009,3.0,1.0,36.0,280.0,2.43,0.0
29010,12.0,1.0,19.0,178.0,2.83,0.0
29011,15.0,1.0,13.0,245.0,1.25,0.0
29012,3.0,1.0,13.0,280.0,2.65,0.0
29013,12.0,1.0,3.0,265.0,2.78,0.0
29014,3.0,1.0,19.0,280.0,0.47,0.0
29015,35.0,1.0,25.0,21.0,1.39,1.0
29016,83.0,391.0,21.0,320.0,2.66,1.0
29017,3.0,1.0,19.0,424.0,0.54,0.0
29018,12.0,1.0,18.0,265.0,2.68,0.0
29019,66.0,1.0,13.0,101.0,0.64,1.0
29020,19.0,0.0,24.0,213.0,1.37,1.0
29021,72.0,1.0,13.0,101.0,2.82,1.0
29022,15.0,1.0,18.0,245.0,0.52,0.0
29023,44.0,3866.0,866.0,347.0,2.88,0.0
29024,3.0,1.0,13.0,115.0,2.78,0.0
29025,8.0,1.0,19.0,140.0,2.83,1.0
29026,19.0,30.0,0.0,213.0,1.96,1.0
29027,23.0,1.0,18.0,153.0,0.74,0.0
29028,29.0,1.0,1.0,213.0,1.44,1.0
29029,19.0,0.0,0.0,213.0,2.99,1.0
29030,10.0,1.0,37.0,113.0,0.4,1.0
29031,29.0,1.0,12.0,213.0,2.1,1.0
29032,45.0,1.0,43.0,419.0,2.57,1.0
29033,9.0,1.0,35.0,134.0,0.06,0.0
29034,12.0,1.0,37.0,205.0,0.68,0.0
29035,10.0,1.0,36.0,113.0,2.73,1.0
29036,15.0,1.0,19.0,245.0,0.66,0.0
29037,5.0,1.0,27.0,113.0,0.78,1.0
29038,19.0,0.0,0.0,213.0,0.8,1.0
29039,23.0,1.0,19.0,153.0,1.3,0.0
29040,3.0,1.0,13.0,480.0,0.53,1.0
29041,37.0,1.0,22.0,333.0,2.1,1.0
29042,18.0,1.0,13.0,439.0,2.79,0.0
29043,19.0,0.0,29.0,213.0,0.61,1.0
29044,11.0,1.0,13.0,319.0,1.5,0.0
29045,2.0,1.0,14.0,477.0,2.0,0.0
29046,27.0,1.0,27.0,122.0,1.77,0.0
29047,35.0,1.0,26.0,274.0,0.33,1.0
29048,155.0,1.0,19.0,213.0,0.46,1.0
29049,15.0,1.0,9.0,386.0,0.72,0.0
29050,3.0,1.0,3.0,489.0,2.49,0.0
29051,60.0,1.0,13.0,21.0,0.5,1.0
29052,19.0,0.0,38.0,347.0,1.52,1.0
29053,19.0,210.0,24.0,213.0,0.98,1.0
29054,19.0,0.0,50.0,213.0,2.83,1.0
29055,2.0,1.0,19.0,435.0,1.67,1.0
29056,3.0,1.0,19.0,280.0,1.95,0.0
29057,12.0,1.0,13.0,340.0,1.67,1.0
29058,64.0,1.0,18.0,459.0,1.91,0.0
29059,9.0,1.0,25.0,445.0,1.79,0.0
29060,35.0,1.0,15.0,274.0,2.02,1.0
29061,11.0,1.0,16.0,319.0,1.16,0.0
29062,35.0,1.0,17.0,274.0,1.84,1.0
29063,15.0,1.0,19.0,245.0,2.6,0.0
29064,35.0,1.0,14.0,21.0,0.34,1.0
29065,2.0,1.0,35.0,469.0,1.94,0.0
29066,2.0,1.0,19.0,219.0,0.44,0.0
29067,3.0,1.0,19.0,409.0,0.86,1.0
29068,10.0,1.0,11.0,113.0,2.82,1.0
29069,15.0,1.0,19.0,130.0,0.59,1.0
29070,2.0,1.0,6.0,477.0,2.68,0.0
29071,2.0,1.0,22.0,213.0,3.0,1.0
29072,2.0,1.0,10.0,435.0,1.44,0.0
29073,19.0,78.0,0.0,213.0,3.0,1.0
29074,2.0,1.0,17.0,219.0,0.98,0.0
29075,280.0,1.0,22.0,101.0,2.95,1.0
29076,2.0,1.0,13.0,469.0,0.46,0.0
29077,3.0,1.0,10.0,280.0,2.6,0.0
29078,19.0,0.0,38.0,213.0,2.93,1.0
29079,19.0,40.0,24.0,213.0,2.54,1.0
29080,35.0,1.0,3.0,21.0,2.51,1.0
29081,2.0,1.0,4.0,452.0,0.03,0.0
29082,35.0,1.0,19.0,21.0,1.43,1.0
29083,12.0,1.0,20.0,245.0,0.92,0.0
29084,18.0,1.0,12.0,107.0,0.8,0.0
29085,19.0,0.0,0.0,347.0,2.67,1.0
29086,3.0,1.0,17.0,488.0,1.45,0.0
29087,9.0,1.0,13.0,232.0,3.01,0.0
29088,35.0,1.0,17.0,274.0,1.52,1.0
29089,35.0,1.0,13.0,21.0,2.34,1.0
29090,19.0,0.0,607.0,213.0,0.48,1.0
29091,261.0,0.0,0.0,243.0,1.35,1.0
29092,13.0,1.0,15.0,477.0,1.4,0.0
29093,12.0,1.0,8.0,259.0,1.03,0.0
29094,19.0,581.0,24.0,213.0,0.33,1.0
29095,28.0,1.0,36.0,135.0,1.95,0.0
29096,14.0,1.0,19.0,118.0,1.46,0.0
29097,23.0,1.0,8.0,153.0,1.83,0.0
29098,19.0,97.0,24.0,213.0,0.88,1.0
29099,19.0,0.0,24.0,347.0,2.62,1.0
29100,19.0,0.0,21.0,213.0,1.2,1.0
29101,1.0,1.0,19.0,150.0,0.87,0.0
29102,3.0,1.0,10.0,280.0,1.46,1.0
29103,1.0,2.0,9.0,153.0,0.26,0.0
29104,12.0,1.0,19.0,178.0,0.54,0.0
29105,202.0,1.0,19.0,421.0,2.47,1.0
29106,19.0,0.0,21.0,282.0,1.71,1.0
29107,14.0,1.0,26.0,123.0,1.47,1.0
29108,19.0,0.0,59.0,213.0,2.59,1.0
29109,7.0,1.0,17.0,101.0,1.57,1.0
29110,3.0,1.0,16.0,489.0,0.94,0.0
29111,12.0,1.0,15.0,178.0,1.86,0.0
29112,19.0,0.0,24.0,347.0,2.69,1.0
29113,12.0,1.0,12.0,178.0,2.67,0.0
29114,45.0,1.0,8.0,5.0,2.87,1.0
29115,19.0,0.0,21.0,213.0,2.41,1.0
29116,9.0,1.0,19.0,489.0,2.46,1.0
29117,2.0,1.0,16.0,477.0,0.56,0.0
29118,5.0,1.0,7.0,113.0,1.6,1.0
29119,19.0,0.0,38.0,213.0,2.48,1.0
29120,15.0,1.0,25.0,265.0,0.45,0.0
29121,19.0,22.0,0.0,213.0,1.45,1.0
29122,19.0,0.0,24.0,213.0,1.72,1.0
29123,3.0,1.0,13.0,280.0,2.43,0.0
29124,14.0,1.0,18.0,480.0,1.32,0.0
29125,35.0,1.0,20.0,21.0,2.31,1.0
29126,3.0,1.0,27.0,452.0,1.78,0.0
29127,62.0,1.0,19.0,21.0,2.37,1.0
29128,19.0,40.0,24.0,213.0,0.92,1.0
29129,12.0,1.0,19.0,259.0,1.72,0.0
29130,72.0,1.0,26.0,101.0,1.91,1.0
29131,12.0,1.0,19.0,424.0,2.88,0.0
29132,29.0,1.0,10.0,213.0,0.32,1.0
29133,12.0,1.0,13.0,205.0,0.68,0.0
29134,3.0,1.0,18.0,280.0,0.68,0.0
29135,13.0,1.0,9.0,477.0,2.49,0.0
29136,3.0,1.0,20.0,379.0,0.6,0.0
29137,3.0,1.0,18.0,115.0,0.9,0.0
29138,2.0,1.0,13.0,212.0,2.97,0.0
29139,214.0,1.0,19.0,243.0,1.09,1.0
29140,18.0,1.0,25.0,121.0,2.83,0.0
29141,19.0,0.0,0.0,213.0,0.74,1.0
29142,19.0,0.0,21.0,213.0,1.78,1.0
29143,12.0,1.0,23.0,259.0,1.05,0.0
29144,8.0,1.0,13.0,145.0,2.9,0.0
29145,5.0,1.0,36.0,113.0,1.7,1.0
29146,19.0,0.0,21.0,213.0,2.46,1.0
29147,19.0,0.0,0.0,213.0,2.55,1.0
29148,64.0,1.0,19.0,459.0,0.48,0.0
29149,45.0,1.0,31.0,5.0,2.61,1.0
29150,19.0,0.0,24.0,268.0,1.11,1.0
29151,18.0,1.0,19.0,121.0,0.3,1.0
29152,12.0,2.0,15.0,259.0,0.8,0.0
29153,66.0,1.0,13.0,101.0,0.81,1.0
29154,29.0,1.0,19.0,213.0,0.97,1.0
29155,2.0,1.0,15.0,236.0,1.74,0.0
29156,35.0,1.0,10.0,21.0,1.55,1.0
29157,39.0,1.0,8.0,101.0,0.67,1.0
29158,72.0,1.0,9.0,101.0,1.85,1.0
29159,9.0,1.0,13.0,234.0,2.26,0.0
29160,12.0,1.0,13.0,178.0,2.44,0.0
29161,35.0,1.0,19.0,21.0,2.52,1.0
29162,18.0,1.0,19.0,439.0,1.59,1.0
29163,15.0,1.0,1.0,245.0,0.19,0.0
29164,11.0,1.0,17.0,487.0,2.92,0.0
29165,11.0,1.0,13.0,319.0,2.42,1.0
29166,29.0,1.0,19.0,343.0,1.63,1.0
29167,32.0,1.0,19.0,376.0,1.88,1.0
29168,20.0,1.0,11.0,478.0,0.82,0.0
29169,19.0,3867.0,0.0,333.0,2.44,1.0
29170,18.0,1.0,8.0,107.0,0.4,0.0
29171,3.0,1.0,19.0,173.0,1.07,0.0
29172,10.0,1.0,27.0,113.0,1.68,1.0
29173,45.0,1.0,10.0,213.0,2.77,1.0
29174,28.0,1.0,19.0,135.0,0.33,0.0
29175,84.0,0.0,38.0,101.0,2.47,1.0
29176,17.0,1.0,30.0,280.0,2.02,0.0
29177,8.0,1.0,19.0,145.0,0.31,0.0
29178,35.0,1.0,18.0,21.0,2.85,1.0
29179,2.0,1.0,58.0,477.0,1.88,0.0
29180,3.0,1.0,13.0,402.0,1.49,1.0
29181,12.0,1.0,13.0,265.0,1.39,0.0
29182,35.0,1.0,17.0,274.0,1.77,1.0
29183,18.0,1.0,18.0,107.0,0.72,1.0
29184,18.0,1.0,1.0,134.0,1.96,0.0
29185,29.0,1.0,19.0,101.0,2.96,1.0
29186,19.0,0.0,0.0,213.0,1.43,1.0
29187,21.0,1.0,2.0,128.0,2.54,0.0
29188,2.0,1.0,13.0,469.0,0.36,0.0
29189,18.0,1.0,6.0,121.0,0.99,0.0
29190,12.0,2.0,9.0,140.0,2.55,0.0
29191,12.0,1.0,28.0,205.0,0.48,0.0
29192,3.0,1.0,19.0,205.0,1.92,0.0
29193,12.0,1.0,22.0,265.0,2.49,0.0
29194,9.0,1.0,18.0,334.0,1.75,0.0
29195,19.0,40.0,24.0,213.0,1.37,1.0
29196,35.0,1.0,41.0,21.0,0.37,1.0
29197,3.0,1.0,19.0,480.0,0.66,0.0
29198,72.0,1.0,19.0,101.0,0.06,1.0
29199,18.0,1.0,19.0,134.0,1.58,0.0
29200,15.0,1.0,19.0,140.0,2.54,0.0
29201,12.0,1.0,19.0,19.0,0.59,0.0
29202,29.0,1.0,16.0,213.0,2.56,1.0
29203,3.0,1.0,7.0,280.0,1.52,0.0
29204,14.0,1.0,3.0,463.0,1.36,0.0
29205,14.0,1.0,19.0,123.0,0.28,0.0
29206,12.0,1.0,22.0,265.0,1.29,0.0
29207,18.0,1.0,13.0,107.0,1.35,0.0
29208,62.0,1.0,19.0,21.0,2.67,1.0
29209,19.0,0.0,21.0,347.0,2.66,1.0
29210,15.0,1.0,18.0,245.0,0.66,0.0
29211,26.0,1.0,30.0,121.0,1.81,0.0
29212,6.0,1.0,19.0,125.0,2.54,0.0
29213,35.0,1.0,15.0,21.0,1.67,1.0
29214,2.0,1.0,12.0,237.0,2.03,0.0
29215,21.0,1.0,19.0,232.0,2.31,0.0
29216,29.0,1.0,17.0,343.0,0.73,1.0
29217,35.0,1.0,22.0,274.0,2.47,1.0
29218,3.0,1.0,18.0,19.0,1.54,0.0
29219,9.0,1.0,19.0,134.0,0.63,0.0
29220,11.0,1.0,19.0,137.0,2.85,1.0
29221,35.0,1.0,18.0,274.0,1.95,1.0
29222,2.0,1.0,19.0,477.0,1.63,1.0
29223,1.0,1.0,25.0,137.0,2.52,0.0
29224,12.0,1.0,8.0,178.0,0.36,1.0
29225,18.0,1.0,13.0,134.0,1.71,0.0
29226,19.0,667.0,0.0,282.0,1.78,1.0
29227,12.0,1.0,1.0,212.0,2.62,0.0
29228,12.0,1.0,25.0,265.0,1.55,0.0
29229,150.0,1.0,19.0,110.0,0.42,0.0
29230,2.0,1.0,13.0,477.0,2.36,0.0
29231,19.0,0.0,21.0,347.0,2.04,1.0
29232,12.0,1.0,8.0,140.0,1.56,0.0
29233,14.0,1.0,19.0,379.0,0.62,1.0
29234,10.0,1.0,9.0,113.0,0.91,0.0
29235,50.0,96.0,50.0,213.0,0.5,1.0
29236,35.0,1.0,13.0,21.0,1.69,1.0
29237,14.0,1.0,32.0,379.0,0.86,0.0
29238,19.0,0.0,38.0,213.0,1.91,1.0
29239,3.0,1.0,20.0,409.0,0.6,1.0
29240,2.0,1.0,19.0,477.0,1.61,0.0
29241,3.0,1.0,10.0,280.0,2.47,0.0
29242,12.0,1.0,13.0,245.0,0.97,0.0
29243,35.0,1.0,19.0,21.0,0.79,1.0
29244,7.0,1.0,13.0,101.0,0.83,0.0
29245,12.0,1.0,49.0,259.0,2.04,0.0
29246,1.0,1.0,13.0,13.0,3.01,0.0
29247,15.0,1.0,3.0,315.0,2.57,0.0
29248,35.0,1.0,19.0,274.0,2.35,1.0
29249,11.0,1.0,19.0,319.0,2.37,1.0
29250,19.0,0.0,24.0,213.0,2.86,1.0
29251,11.0,1.0,19.0,137.0,2.05,0.0
29252,4.0,1.0,27.0,101.0,1.45,0.0
29253,14.0,1.0,19.0,442.0,0.9,0.0
29254,18.0,1.0,22.0,439.0,1.72,0.0
29255,5.0,1.0,27.0,113.0,0.81,1.0
29256,18.0,1.0,19.0,439.0,0.38,0.0
29257,13.0,1.0,6.0,477.0,1.35,0.0
29258,19.0,0.0,607.0,213.0,0.03,1.0
29259,18.0,1.0,8.0,107.0,2.75,0.0
29260,1.0,1.0,19.0,153.0,2.7,0.0
29261,108.0,1.0,19.0,243.0,1.36,1.0
29262,9.0,1.0,13.0,127.0,2.95,1.0
29263,19.0,0.0,24.0,333.0,1.36,1.0
29264,9.0,1.0,13.0,107.0,2.99,1.0
29265,3.0,1.0,19.0,280.0,0.91,0.0
29266,7.0,1.0,10.0,101.0,2.45,0.0
29267,12.0,1.0,19.0,259.0,0.74,0.0
29268,3.0,1.0,13.0,489.0,2.59,0.0
29269,19.0,14.0,24.0,213.0,2.41,1.0
29270,5.0,1.0,27.0,113.0,0.93,1.0
29271,18.0,1.0,20.0,107.0,2.48,0.0
29272,12.0,1.0,39.0,245.0,0.83,0.0
29273,35.0,1.0,13.0,21.0,2.57,1.0
29274,19.0,0.0,24.0,213.0,2.15,1.0
29275,14.0,1.0,37.0,123.0,0.7,0.0
29276,3.0,1.0,15.0,280.0,1.95,0.0
29277,18.0,1.0,18.0,121.0,1.76,1.0
29278,15.0,1.0,28.0,245.0,2.43,0.0
29279,9.0,1.0,13.0,134.0,1.29,0.0
29280,8.0,1.0,13.0,145.0,1.92,0.0
29281,2.0,1.0,28.0,377.0,2.41,0.0
29282,120.0,0.0,21.0,213.0,2.63,1.0
29283,107.0,1.0,12.0,213.0,1.48,1.0
29284,19.0,0.0,29.0,213.0,1.47,1.0
29285,2.0,1.0,85.0,477.0,1.92,0.0
29286,9.0,1.0,19.0,232.0,2.74,1.0
29287,12.0,1.0,43.0,245.0,1.05,0.0
29288,3.0,1.0,13.0,211.0,2.34,1.0
29289,21.0,1.0,19.0,128.0,1.55,0.0
29290,19.0,0.0,38.0,210.0,1.89,1.0
29291,29.0,1.0,19.0,213.0,1.65,1.0
29292,26.0,1.0,19.0,266.0,1.03,1.0
29293,14.0,1.0,8.0,379.0,1.7,0.0
29294,15.0,1.0,8.0,412.0,1.52,0.0
29295,12.0,1.0,13.0,178.0,1.53,0.0
29296,19.0,6.0,29.0,213.0,2.41,1.0
29297,13.0,1.0,17.0,477.0,2.41,0.0
29298,3.0,1.0,3.0,113.0,0.71,0.0
29299,72.0,1.0,19.0,101.0,1.9,1.0
29300,3.0,1.0,19.0,489.0,0.79,0.0
29301,9.0,1.0,8.0,244.0,1.88,0.0
29302,19.0,40.0,24.0,213.0,0.51,1.0
29303,9.0,1.0,8.0,442.0,0.48,0.0
29304,8.0,1.0,13.0,145.0,0.58,1.0
29305,1.0,1.0,13.0,135.0,2.94,0.0
29306,19.0,54.0,0.0,213.0,1.28,1.0
29307,13.0,1.0,15.0,477.0,0.4,1.0
29308,8.0,1.0,18.0,145.0,1.02,0.0
29309,19.0,21.0,24.0,333.0,1.95,1.0
29310,14.0,1.0,10.0,360.0,1.38,0.0
29311,35.0,1.0,15.0,274.0,0.91,1.0
29312,45.0,1.0,40.0,5.0,0.6,1.0
29313,3.0,1.0,13.0,466.0,2.95,0.0
29314,19.0,0.0,0.0,213.0,1.59,1.0
29315,2.0,1.0,16.0,477.0,0.54,1.0
29316,15.0,1.0,10.0,430.0,1.14,0.0
29317,18.0,1.0,17.0,107.0,2.46,0.0
29318,64.0,1.0,35.0,459.0,1.93,0.0
29319,2.0,1.0,25.0,122.0,0.84,0.0
29320,3.0,1.0,13.0,115.0,2.95,0.0
29321,18.0,1.0,8.0,107.0,1.61,0.0
29322,9.0,1.0,13.0,244.0,0.68,1.0
29323,12.0,1.0,19.0,409.0,2.62,0.0
29324,3.0,1.0,32.0,280.0,1.66,0.0
29325,6.0,1.0,22.0,459.0,1.41,0.0
29326,19.0,0.0,0.0,347.0,0.61,1.0
29327,21.0,1.0,30.0,232.0,1.38,0.0
29328,13.0,1.0,19.0,477.0,0.37,0.0
29329,11.0,1.0,49.0,219.0,1.93,0.0
29330,3.0,1.0,1.0,280.0,2.41,0.0
29331,3.0,1.0,13.0,371.0,1.36,0.0
29332,12.0,2.0,13.0,326.0,1.01,0.0
29333,10.0,1.0,36.0,113.0,2.75,1.0
29334,27.0,1.0,37.0,332.0,2.54,1.0
29335,9.0,1.0,13.0,322.0,2.87,0.0
29336,9.0,1.0,19.0,107.0,2.05,1.0
29337,29.0,1.0,20.0,213.0,1.76,1.0
29338,19.0,0.0,38.0,213.0,2.06,1.0
29339,5.0,1.0,30.0,113.0,1.55,1.0
29340,9.0,1.0,22.0,134.0,1.47,1.0
29341,13.0,1.0,17.0,477.0,1.92,0.0
29342,19.0,0.0,24.0,333.0,1.84,1.0
29343,45.0,1.0,43.0,419.0,1.52,1.0
29344,35.0,1.0,27.0,21.0,0.57,1.0
29345,10.0,1.0,30.0,113.0,2.55,1.0
29346,19.0,21.0,24.0,333.0,2.91,0.0
29347,9.0,1.0,25.0,334.0,1.34,1.0
29348,29.0,1.0,46.0,213.0,1.01,1.0
29349,5.0,1.0,47.0,113.0,2.51,1.0
29350,19.0,0.0,21.0,213.0,0.05,1.0
29351,19.0,0.0,29.0,213.0,2.88,1.0
29352,9.0,1.0,13.0,107.0,2.92,0.0
29353,9.0,2.0,13.0,466.0,1.76,0.0
29354,9.0,1.0,22.0,466.0,1.72,0.0
29355,10.0,1.0,43.0,113.0,1.93,1.0
29356,29.0,1.0,13.0,343.0,2.42,1.0
29357,5.0,1.0,32.0,113.0,2.6,1.0
29358,3.0,1.0,19.0,113.0,2.9,0.0
29359,18.0,1.0,13.0,107.0,1.62,1.0
29360,105.0,1.0,13.0,451.0,2.34,1.0
29361,14.0,1.0,13.0,480.0,0.83,0.0
29362,19.0,147.0,24.0,213.0,2.5,1.0
29363,2.0,1.0,8.0,237.0,0.47,0.0
29364,19.0,0.0,24.0,343.0,0.31,1.0
29365,14.0,1.0,13.0,480.0,0.62,0.0
29366,29.0,1.0,17.0,343.0,1.32,1.0
29367,18.0,3032.0,607.0,107.0,0.57,0.0
29368,15.0,1.0,8.0,245.0,1.06,0.0
29369,20.0,1.0,8.0,259.0,0.55,0.0
29370,2.0,1.0,25.0,377.0,2.63,0.0
29371,19.0,0.0,29.0,213.0,1.96,1.0
29372,72.0,1.0,19.0,101.0,2.66,1.0
29373,10.0,1.0,19.0,317.0,1.52,1.0
29374,3.0,1.0,19.0,480.0,0.81,0.0
29375,10.0,1.0,19.0,377.0,2.32,1.0
29376,35.0,1.0,13.0,274.0,0.41,1.0
29377,35.0,1.0,8.0,21.0,1.41,1.0
29378,13.0,1.0,16.0,477.0,1.56,1.0
29379,35.0,1.0,10.0,274.0,1.36,1.0
29380,5.0,1.0,30.0,113.0,1.96,1.0
29381,35.0,1.0,9.0,274.0,1.4,1.0
29382,11.0,1.0,12.0,325.0,1.54,0.0
29383,3.0,1.0,13.0,409.0,3.0,0.0
29384,84.0,329.0,0.0,101.0,1.96,1.0
29385,29.0,1.0,8.0,213.0,0.03,1.0
29386,5.0,1.0,36.0,113.0,1.62,1.0
29387,19.0,0.0,0.0,213.0,0.6,1.0
29388,35.0,1.0,19.0,274.0,2.11,1.0
29389,29.0,1.0,19.0,101.0,0.41,1.0
29390,9.0,1.0,19.0,489.0,0.96,1.0
29391,18.0,1.0,18.0,107.0,2.69,0.0
29392,19.0,0.0,24.0,213.0,2.94,1.0
29393,66.0,1.0,19.0,101.0,0.74,1.0
29394,8.0,1.0,13.0,145.0,1.77,0.0
29395,15.0,1.0,17.0,245.0,1.72,0.0
29396,19.0,0.0,38.0,213.0,1.83,1.0
29397,26.0,1.0,19.0,121.0,0.72,1.0
29398,9.0,1.0,19.0,448.0,2.67,1.0
29399,11.0,1.0,19.0,137.0,2.22,0.0
29400,18.0,1.0,13.0,107.0,1.99,0.0
29401,35.0,1.0,19.0,21.0,1.36,1.0
29402,19.0,685.0,38.0,333.0,1.83,1.0
29403,9.0,1.0,17.0,466.0,2.96,0.0
29404,35.0,1.0,19.0,21.0,0.46,1.0
29405,13.0,1.0,25.0,477.0,2.88,0.0
29406,55.0,1.0,20.0,101.0,1.72,1.0
29407,19.0,0.0,24.0,213.0,1.55,1.0
29408,9.0,1.0,19.0,442.0,1.03,0.0
29409,19.0,0.0,0.0,213.0,0.94,1.0
29410,3.0,1.0,6.0,280.0,2.42,0.0
29411,19.0,0.0,24.0,213.0,1.75,1.0
29412,115.0,1.0,20.0,203.0,2.94,1.0
29413,25.0,1.0,11.0,259.0,1.79,0.0
29414,14.0,1.0,28.0,489.0,1.38,0.0
29415,19.0,0.0,0.0,347.0,2.03,1.0
29416,15.0,1.0,19.0,140.0,0.35,0.0
29417,10.0,1.0,30.0,113.0,2.48,1.0
29418,12.0,1.0,13.0,242.0,1.9,0.0
29419,12.0,1.0,13.0,178.0,2.36,0.0
29420,105.0,1.0,12.0,451.0,0.67,1.0
29421,2.0,1.0,15.0,219.0,2.54,0.0
29422,1.0,1.0,19.0,134.0,1.04,0.0
29423,3.0,1.0,4.0,130.0,0.32,0.0
29424,8.0,1.0,19.0,145.0,0.52,0.0
29425,9.0,1.0,13.0,244.0,1.33,0.0
29426,246.0,0.0,29.0,333.0,0.84,1.0
29427,3.0,1.0,37.0,452.0,2.75,0.0
29428,11.0,1.0,19.0,319.0,1.76,1.0
29429,3.0,1.0,8.0,173.0,2.78,0.0
29430,3.0,1.0,25.0,409.0,1.38,0.0
29431,19.0,0.0,0.0,213.0,3.0,1.0
29432,29.0,1.0,13.0,343.0,0.83,1.0
29433,5.0,1.0,37.0,113.0,1.56,1.0
29434,19.0,0.0,21.0,347.0,1.04,1.0
29435,19.0,0.0,24.0,213.0,2.98,1.0
29436,19.0,0.0,29.0,213.0,1.42,1.0
29437,19.0,0.0,0.0,213.0,0.89,1.0
29438,6.0,1.0,12.0,459.0,0.58,0.0
29439,6.0,1.0,13.0,459.0,0.5,0.0
29440,3.0,1.0,19.0,280.0,1.98,0.0
29441,19.0,109.0,29.0,282.0,0.75,1.0
29442,19.0,0.0,24.0,213.0,0.51,1.0
29443,35.0,1.0,20.0,21.0,1.53,1.0
29444,15.0,1.0,19.0,245.0,1.11,0.0
29445,8.0,1.0,19.0,145.0,2.53,0.0
29446,19.0,33.0,29.0,213.0,2.71,1.0
29447,9.0,1.0,19.0,445.0,0.65,1.0
29448,35.0,1.0,19.0,21.0,0.93,1.0
29449,3.0,1.0,17.0,280.0,2.12,0.0
29450,2.0,1.0,9.0,477.0,1.89,0.0
29451,25.0,1.0,13.0,259.0,1.01,0.0
29452,3.0,1.0,19.0,371.0,0.38,0.0
29453,2.0,1.0,19.0,219.0,1.95,0.0
29454,19.0,0.0,21.0,213.0,0.74,1.0
29455,14.0,1.0,22.0,349.0,0.68,1.0
29456,12.0,1.0,17.0,265.0,0.42,0.0
29457,24.0,1.0,13.0,178.0,0.86,0.0
29458,3.0,1.0,19.0,135.0,2.4,0.0
29459,15.0,1.0,19.0,130.0,2.54,0.0
29460,18.0,2.0,77.0,134.0,1.74,0.0
29461,35.0,1.0,13.0,274.0,1.09,1.0
29462,35.0,1.0,19.0,21.0,1.51,1.0
29463,48.0,1.0,19.0,213.0,0.49,1.0
29464,6.0,1.0,13.0,459.0,2.02,0.0
29465,19.0,0.0,24.0,347.0,2.72,1.0
29466,35.0,1.0,19.0,21.0,0.32,1.0
29467,32.0,1.0,19.0,376.0,2.42,1.0
29468,2.0,1.0,41.0,122.0,0.96,0.0
29469,29.0,1.0,15.0,343.0,2.88,1.0
